"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"34",0.338501291989664,0.13953488372093,0.147286821705426,0.082687338501292,0.0594315245478036,0.0542635658914729,0.041343669250646,0.0516795865633075,0.0361757105943152,0.0490956072351421
"35",0.0943396226415094,0.0943396226415094,0.0943396226415094,0.132075471698113,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.113207547169811,0.0943396226415094
"36",0.169230769230769,0.123076923076923,0.0923076923076923,0.0769230769230769,0.107692307692308,0.0923076923076923,0.0923076923076923,0.0769230769230769,0.0923076923076923,0.0769230769230769
"37",0.128,0.056,0.064,0.408,0.08,0.064,0.064,0.056,0.04,0.04
"38",0.0833333333333333,0.0833333333333333,0.1,0.116666666666667,0.1,0.116666666666667,0.0833333333333333,0.15,0.0833333333333333,0.0833333333333333
"39",0.128654970760234,0.064327485380117,0.105263157894737,0.0935672514619883,0.0935672514619883,0.0584795321637427,0.0701754385964912,0.0467836257309941,0.0584795321637427,0.280701754385965
"40",0.0486486486486487,0.0648648648648649,0.335135135135135,0.0432432432432432,0.156756756756757,0.0432432432432432,0.0756756756756757,0.0756756756756757,0.0648648648648649,0.0918918918918919
"41",0.2,0.064,0.272,0.056,0.056,0.144,0.04,0.04,0.048,0.08
"42",0.0862068965517241,0.0862068965517241,0.137931034482759,0.120689655172414,0.0862068965517241,0.103448275862069,0.103448275862069,0.103448275862069,0.0862068965517241,0.0862068965517241
"43",0.113207547169811,0.0943396226415094,0.132075471698113,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094
"44",0.126984126984127,0.0952380952380952,0.0793650793650794,0.158730158730159,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.111111111111111,0.0952380952380952
"45",0.116666666666667,0.0833333333333333,0.1,0.116666666666667,0.116666666666667,0.0833333333333333,0.116666666666667,0.0833333333333333,0.0833333333333333,0.1
"46",0.174603174603175,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.111111111111111,0.0793650793650794,0.111111111111111,0.0793650793650794,0.0952380952380952,0.0952380952380952
"47",0.25,0.0778688524590164,0.040983606557377,0.0327868852459016,0.0573770491803279,0.131147540983607,0.163934426229508,0.10655737704918,0.0901639344262295,0.0491803278688525
"48",0.111111111111111,0.131313131313131,0.111111111111111,0.0606060606060606,0.121212121212121,0.0707070707070707,0.101010101010101,0.0808080808080808,0.0909090909090909,0.121212121212121
"49",0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.148148148148148,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.111111111111111
"50",0.192307692307692,0.0384615384615385,0.0641025641025641,0.0448717948717949,0.115384615384615,0.224358974358974,0.0576923076923077,0.102564102564103,0.0448717948717949,0.115384615384615
"51",0.0927835051546392,0.0515463917525773,0.0721649484536082,0.0721649484536082,0.103092783505155,0.0721649484536082,0.34020618556701,0.0618556701030928,0.0515463917525773,0.0824742268041237
"52",0.114093959731544,0.0536912751677852,0.0536912751677852,0.0536912751677852,0.0604026845637584,0.0335570469798658,0.38255033557047,0.0536912751677852,0.0402684563758389,0.154362416107383
"53",0.0833333333333333,0.116666666666667,0.0833333333333333,0.1,0.116666666666667,0.1,0.0833333333333333,0.0833333333333333,0.133333333333333,0.1
"54",0.156626506024096,0.0602409638554217,0.120481927710843,0.120481927710843,0.0843373493975904,0.0963855421686747,0.072289156626506,0.132530120481928,0.0602409638554217,0.0963855421686747
"55",0.0694444444444444,0.138888888888889,0.138888888888889,0.0833333333333333,0.0972222222222222,0.0833333333333333,0.152777777777778,0.0833333333333333,0.0833333333333333,0.0694444444444444
"56",0.0659340659340659,0.0549450549450549,0.0769230769230769,0.0549450549450549,0.0989010989010989,0.32967032967033,0.0879120879120879,0.0549450549450549,0.0549450549450549,0.120879120879121
"57",0.129411764705882,0.0823529411764706,0.0705882352941176,0.0705882352941176,0.0941176470588235,0.105882352941176,0.129411764705882,0.0705882352941176,0.141176470588235,0.105882352941176
"58",0.137096774193548,0.112903225806452,0.0967741935483871,0.153225806451613,0.129032258064516,0.0645161290322581,0.0403225806451613,0.0645161290322581,0.0645161290322581,0.137096774193548
"59",0.186813186813187,0.0769230769230769,0.0659340659340659,0.0549450549450549,0.10989010989011,0.0659340659340659,0.153846153846154,0.0769230769230769,0.10989010989011,0.0989010989010989
"60",0.139240506329114,0.0632911392405063,0.10126582278481,0.151898734177215,0.0886075949367089,0.10126582278481,0.126582278481013,0.0759493670886076,0.0886075949367089,0.0632911392405063
"61",0.449153990770808,0.0235857118441292,0.0545205947701248,0.0471714236882584,0.0521278413946334,0.103913860878482,0.0799863271235686,0.0695607588446419,0.0399931635617843,0.0799863271235686
"62",0.111111111111111,0.148148148148148,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926
"63",0.0602409638554217,0.0602409638554217,0.0963855421686747,0.0602409638554217,0.072289156626506,0.0602409638554217,0.072289156626506,0.108433734939759,0.325301204819277,0.0843373493975904
"64",0.142857142857143,0.0816326530612245,0.0714285714285714,0.13265306122449,0.122448979591837,0.0510204081632653,0.173469387755102,0.0816326530612245,0.0918367346938776,0.0510204081632653
"65",0.0963855421686747,0.120481927710843,0.0843373493975904,0.144578313253012,0.0843373493975904,0.180722891566265,0.0602409638554217,0.0843373493975904,0.0843373493975904,0.0602409638554217
"66",0.0609756097560976,0.0609756097560976,0.0975609756097561,0.341463414634146,0.0609756097560976,0.0731707317073171,0.0853658536585366,0.0853658536585366,0.0731707317073171,0.0609756097560976
"67",0.123595505617978,0.123595505617978,0.0561797752808989,0.123595505617978,0.0786516853932584,0.112359550561798,0.0898876404494382,0.134831460674157,0.0674157303370786,0.0898876404494382
"68",0.0754716981132075,0.0660377358490566,0.0754716981132075,0.349056603773585,0.0566037735849057,0.113207547169811,0.0754716981132075,0.0660377358490566,0.0566037735849057,0.0660377358490566
"69",0.107692307692308,0.0461538461538462,0.0692307692307692,0.407692307692308,0.0538461538461538,0.0538461538461538,0.0538461538461538,0.1,0.0461538461538462,0.0615384615384615
"70",0.128571428571429,0.0857142857142857,0.1,0.142857142857143,0.0714285714285714,0.128571428571429,0.0714285714285714,0.0714285714285714,0.128571428571429,0.0714285714285714
"71",0.0454545454545455,0.0606060606060606,0.0833333333333333,0.189393939393939,0.166666666666667,0.0454545454545455,0.166666666666667,0.053030303030303,0.0757575757575758,0.113636363636364
"72",0.0813953488372093,0.0930232558139535,0.151162790697674,0.0697674418604651,0.13953488372093,0.104651162790698,0.0697674418604651,0.116279069767442,0.104651162790698,0.0697674418604651
"73",0.0892857142857143,0.0892857142857143,0.107142857142857,0.125,0.0892857142857143,0.107142857142857,0.107142857142857,0.107142857142857,0.0892857142857143,0.0892857142857143
"74",0.08,0.0666666666666667,0.0666666666666667,0.213333333333333,0.08,0.08,0.133333333333333,0.08,0.0933333333333333,0.106666666666667
"75",0.0314465408805031,0.0440251572327044,0.0440251572327044,0.358490566037736,0.0943396226415094,0.0377358490566038,0.138364779874214,0.050314465408805,0.138364779874214,0.0628930817610063
"76",0.047244094488189,0.062992125984252,0.0551181102362205,0.377952755905512,0.0551181102362205,0.062992125984252,0.125984251968504,0.0866141732283465,0.062992125984252,0.062992125984252
"77",0.0588235294117647,0.0823529411764706,0.0588235294117647,0.235294117647059,0.0705882352941176,0.0705882352941176,0.105882352941176,0.0941176470588235,0.129411764705882,0.0941176470588235
"78",0.0666666666666667,0.0666666666666667,0.0666666666666667,0.28,0.08,0.0666666666666667,0.106666666666667,0.106666666666667,0.08,0.08
"79",0.109090909090909,0.127272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909
"80",0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.111111111111111,0.0925925925925926,0.12962962962963,0.111111111111111,0.0925925925925926
"81",0.0775193798449612,0.0542635658914729,0.10077519379845,0.170542635658915,0.0930232558139535,0.0775193798449612,0.10077519379845,0.13953488372093,0.147286821705426,0.0387596899224806
"82",0.0864197530864197,0.222222222222222,0.160493827160494,0.0617283950617284,0.0617283950617284,0.0987654320987654,0.0617283950617284,0.0617283950617284,0.0987654320987654,0.0864197530864197
"83",0.0617283950617284,0.222222222222222,0.197530864197531,0.0617283950617284,0.0740740740740741,0.0987654320987654,0.0617283950617284,0.0740740740740741,0.0864197530864197,0.0617283950617284
"84",0.111111111111111,0.111111111111111,0.0925925925925926,0.111111111111111,0.111111111111111,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926
"85",0.0808823529411765,0.0588235294117647,0.0808823529411765,0.0735294117647059,0.0441176470588235,0.0514705882352941,0.397058823529412,0.0661764705882353,0.0588235294117647,0.0882352941176471
"86",0.0427350427350427,0.0598290598290598,0.0683760683760684,0.0512820512820513,0.0598290598290598,0.0683760683760684,0.0598290598290598,0.452991452991453,0.0769230769230769,0.0598290598290598
"87",0.0512820512820513,0.0427350427350427,0.0769230769230769,0.0512820512820513,0.0512820512820513,0.102564102564103,0.0598290598290598,0.435897435897436,0.0683760683760684,0.0598290598290598
"88",0.043859649122807,0.043859649122807,0.0614035087719298,0.043859649122807,0.0526315789473684,0.0964912280701754,0.0614035087719298,0.482456140350877,0.0701754385964912,0.043859649122807
"89",0.0606060606060606,0.053030303030303,0.0757575757575758,0.053030303030303,0.0454545454545455,0.0757575757575758,0.053030303030303,0.401515151515151,0.121212121212121,0.0606060606060606
"90",0.111111111111111,0.12962962962963,0.0925925925925926,0.111111111111111,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926
"91",0.161764705882353,0.117647058823529,0.0735294117647059,0.102941176470588,0.0735294117647059,0.0882352941176471,0.0735294117647059,0.117647058823529,0.117647058823529,0.0735294117647059
"92",0.111111111111111,0.111111111111111,0.0925925925925926,0.111111111111111,0.111111111111111,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926
"93",0.0697674418604651,0.0813953488372093,0.0697674418604651,0.151162790697674,0.0930232558139535,0.0930232558139535,0.186046511627907,0.0930232558139535,0.0930232558139535,0.0697674418604651
"94",0.0967741935483871,0.0967741935483871,0.129032258064516,0.0967741935483871,0.0967741935483871,0.145161290322581,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.0806451612903226
"95",0.0983606557377049,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.0983606557377049,0.114754098360656,0.0819672131147541,0.0819672131147541,0.147540983606557,0.0983606557377049
"96",0.0581395348837209,0.0581395348837209,0.0930232558139535,0.151162790697674,0.116279069767442,0.0697674418604651,0.255813953488372,0.0697674418604651,0.0581395348837209,0.0697674418604651
"97",0.0731707317073171,0.0569105691056911,0.178861788617886,0.0813008130081301,0.227642276422764,0.0487804878048781,0.0813008130081301,0.0650406504065041,0.0731707317073171,0.113821138211382
"98",0.0526315789473684,0.048582995951417,0.0647773279352227,0.238866396761134,0.145748987854251,0.0607287449392713,0.0769230769230769,0.0445344129554656,0.101214574898785,0.165991902834008
"99",0.0485436893203883,0.0485436893203883,0.087378640776699,0.271844660194175,0.106796116504854,0.0485436893203883,0.116504854368932,0.0776699029126214,0.087378640776699,0.106796116504854
"100",0.0614035087719298,0.0964912280701754,0.0964912280701754,0.236842105263158,0.192982456140351,0.0526315789473684,0.0614035087719298,0.043859649122807,0.105263157894737,0.0526315789473684
"101",0.111111111111111,0.0416666666666667,0.104166666666667,0.319444444444444,0.0833333333333333,0.0416666666666667,0.0833333333333333,0.0555555555555556,0.111111111111111,0.0486111111111111
"102",0.136645962732919,0.0869565217391304,0.093167701863354,0.111801242236025,0.031055900621118,0.0683229813664596,0.167701863354037,0.124223602484472,0.0434782608695652,0.136645962732919
"103",0.087719298245614,0.087719298245614,0.087719298245614,0.12280701754386,0.140350877192982,0.087719298245614,0.087719298245614,0.12280701754386,0.087719298245614,0.087719298245614
"104",0.107142857142857,0.0714285714285714,0.0714285714285714,0.238095238095238,0.119047619047619,0.0595238095238095,0.107142857142857,0.0714285714285714,0.0833333333333333,0.0714285714285714
"105",0.087378640776699,0.087378640776699,0.0679611650485437,0.0776699029126214,0.242718446601942,0.106796116504854,0.058252427184466,0.0485436893203883,0.0679611650485437,0.155339805825243
"106",0.0793650793650794,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.111111111111111,0.0952380952380952,0.0952380952380952,0.0793650793650794,0.158730158730159,0.0952380952380952
"107",0.0725388601036269,0.398963730569948,0.0466321243523316,0.0414507772020725,0.0466321243523316,0.0466321243523316,0.0569948186528497,0.160621761658031,0.0725388601036269,0.0569948186528497
"108",0.0545454545454545,0.424242424242424,0.0424242424242424,0.0727272727272727,0.0606060606060606,0.0424242424242424,0.0727272727272727,0.0909090909090909,0.0666666666666667,0.0727272727272727
"109",0.0483870967741935,0.397849462365591,0.0483870967741935,0.139784946236559,0.043010752688172,0.10752688172043,0.0645161290322581,0.0806451612903226,0.0268817204301075,0.043010752688172
"110",0.0843373493975904,0.108433734939759,0.0963855421686747,0.144578313253012,0.132530120481928,0.072289156626506,0.0843373493975904,0.132530120481928,0.0843373493975904,0.0602409638554217
"111",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.2,0.0833333333333333,0.0833333333333333,0.116666666666667,0.0833333333333333,0.0833333333333333,0.1
"112",0.2,0.125,0.0625,0.1125,0.0875,0.0625,0.125,0.1,0.0625,0.0625
"113",0.0666666666666667,0.0666666666666667,0.133333333333333,0.0555555555555556,0.0888888888888889,0.111111111111111,0.188888888888889,0.0666666666666667,0.155555555555556,0.0666666666666667
"114",0.0923076923076923,0.0923076923076923,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.107692307692308,0.107692307692308,0.184615384615385,0.0923076923076923,0.0923076923076923
"115",0.114285714285714,0.0571428571428571,0.0666666666666667,0.0761904761904762,0.0476190476190476,0.19047619047619,0.0857142857142857,0.161904761904762,0.0952380952380952,0.104761904761905
"116",0.0617283950617284,0.148148148148148,0.0864197530864197,0.0617283950617284,0.135802469135802,0.111111111111111,0.0987654320987654,0.148148148148148,0.0864197530864197,0.0617283950617284
"117",0.0437956204379562,0.0547445255474453,0.0510948905109489,0.072992700729927,0.474452554744526,0.0364963503649635,0.116788321167883,0.0401459854014599,0.0583941605839416,0.0510948905109489
"118",0.0508474576271186,0.0451977401129944,0.0395480225988701,0.0451977401129944,0.435028248587571,0.0847457627118644,0.129943502824859,0.0451977401129944,0.0395480225988701,0.0847457627118644
"119",0.127272727272727,0.0454545454545455,0.136363636363636,0.0636363636363636,0.181818181818182,0.0545454545454545,0.163636363636364,0.0545454545454545,0.0454545454545455,0.127272727272727
"120",0.0648148148148148,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.398148148148148,0.0740740740740741,0.101851851851852,0.0555555555555556,0.0740740740740741,0.0648148148148148
"121",0.0274725274725275,0.0604395604395604,0.0879120879120879,0.0384615384615385,0.532967032967033,0.0384615384615385,0.0824175824175824,0.0274725274725275,0.043956043956044,0.0604395604395604
"122",0.0694444444444444,0.0833333333333333,0.138888888888889,0.111111111111111,0.166666666666667,0.0833333333333333,0.0694444444444444,0.0694444444444444,0.0833333333333333,0.125
"123",0.0704225352112676,0.0845070422535211,0.0985915492957746,0.112676056338028,0.112676056338028,0.0704225352112676,0.140845070422535,0.0704225352112676,0.0985915492957746,0.140845070422535
"124",0.0666666666666667,0.0666666666666667,0.0933333333333333,0.146666666666667,0.106666666666667,0.08,0.12,0.0666666666666667,0.133333333333333,0.12
"125",0.073394495412844,0.055045871559633,0.238532110091743,0.0825688073394495,0.119266055045872,0.073394495412844,0.0458715596330275,0.100917431192661,0.0642201834862385,0.146788990825688
"126",0.111111111111111,0.0925925925925926,0.0925925925925926,0.111111111111111,0.0925925925925926,0.111111111111111,0.0925925925925926,0.111111111111111,0.0925925925925926,0.0925925925925926
"127",0.0774647887323944,0.0704225352112676,0.429577464788732,0.0633802816901408,0.0704225352112676,0.0563380281690141,0.0633802816901408,0.0633802816901408,0.0492957746478873,0.0563380281690141
"128",0.0769230769230769,0.107692307692308,0.107692307692308,0.0923076923076923,0.0769230769230769,0.0923076923076923,0.0769230769230769,0.138461538461538,0.138461538461538,0.0923076923076923
"129",0.0769230769230769,0.107692307692308,0.123076923076923,0.107692307692308,0.0923076923076923,0.0769230769230769,0.0769230769230769,0.107692307692308,0.153846153846154,0.0769230769230769
"130",0.0862068965517241,0.103448275862069,0.103448275862069,0.0862068965517241,0.0862068965517241,0.155172413793103,0.0862068965517241,0.103448275862069,0.103448275862069,0.0862068965517241
"131",0.0714285714285714,0.0714285714285714,0.0595238095238095,0.0714285714285714,0.0595238095238095,0.392857142857143,0.0595238095238095,0.0833333333333333,0.0595238095238095,0.0714285714285714
"132",0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0641025641025641,0.153846153846154,0.205128205128205,0.0897435897435897,0.102564102564103,0.0641025641025641,0.0897435897435897
"133",0.0869565217391304,0.0869565217391304,0.072463768115942,0.072463768115942,0.072463768115942,0.27536231884058,0.072463768115942,0.0869565217391304,0.0869565217391304,0.0869565217391304
"134",0.0666666666666667,0.0666666666666667,0.0666666666666667,0.08,0.106666666666667,0.293333333333333,0.0666666666666667,0.0666666666666667,0.0933333333333333,0.0933333333333333
"135",0.0983606557377049,0.0819672131147541,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.19672131147541,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.0983606557377049
"136",0.0819672131147541,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.19672131147541,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.0983606557377049
"137",0.0983606557377049,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.213114754098361,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.0983606557377049
"138",0.0704225352112676,0.0704225352112676,0.154929577464789,0.0985915492957746,0.0845070422535211,0.126760563380282,0.112676056338028,0.126760563380282,0.0845070422535211,0.0704225352112676
"139",0.0769230769230769,0.0897435897435897,0.0641025641025641,0.0769230769230769,0.0641025641025641,0.102564102564103,0.0641025641025641,0.128205128205128,0.256410256410256,0.0769230769230769
"140",0.052,0.052,0.068,0.06,0.04,0.028,0.044,0.52,0.116,0.02
"141",0.0897435897435897,0.192307692307692,0.0897435897435897,0.102564102564103,0.0641025641025641,0.115384615384615,0.0897435897435897,0.115384615384615,0.0641025641025641,0.0769230769230769
"142",0.161616161616162,0.0909090909090909,0.0505050505050505,0.0707070707070707,0.0808080808080808,0.0606060606060606,0.121212121212121,0.191919191919192,0.0909090909090909,0.0808080808080808
"143",0.115942028985507,0.101449275362319,0.0869565217391304,0.101449275362319,0.130434782608696,0.072463768115942,0.0869565217391304,0.144927536231884,0.0869565217391304,0.072463768115942
"144",0.0656934306569343,0.0437956204379562,0.153284671532847,0.0437956204379562,0.072992700729927,0.0510948905109489,0.0437956204379562,0.145985401459854,0.306569343065693,0.072992700729927
"145",0.0567010309278351,0.0309278350515464,0.0463917525773196,0.144329896907216,0.0412371134020619,0.0360824742268041,0.0360824742268041,0.5,0.0567010309278351,0.0515463917525773
"146",0.111111111111111,0.0864197530864197,0.0740740740740741,0.0864197530864197,0.0740740740740741,0.111111111111111,0.0740740740740741,0.135802469135802,0.172839506172839,0.0740740740740741
"147",0.0567375886524823,0.0449172576832151,0.0567375886524823,0.0898345153664303,0.0236406619385343,0.0189125295508274,0.0732860520094563,0.394799054373522,0.217494089834515,0.0236406619385343
"148",0.0657894736842105,0.0921052631578947,0.105263157894737,0.0789473684210526,0.0657894736842105,0.0789473684210526,0.0657894736842105,0.144736842105263,0.236842105263158,0.0657894736842105
"149",0.147286821705426,0.0542635658914729,0.0387596899224806,0.062015503875969,0.0465116279069767,0.0465116279069767,0.178294573643411,0.13953488372093,0.248062015503876,0.0387596899224806
"150",0.0952380952380952,0.0833333333333333,0.0595238095238095,0.0714285714285714,0.107142857142857,0.0952380952380952,0.107142857142857,0.19047619047619,0.119047619047619,0.0714285714285714
"151",0.0735294117647059,0.0882352941176471,0.102941176470588,0.0735294117647059,0.0735294117647059,0.0735294117647059,0.0735294117647059,0.147058823529412,0.205882352941176,0.0882352941176471
"152",0.0457516339869281,0.0392156862745098,0.0718954248366013,0.0718954248366013,0.0522875816993464,0.0392156862745098,0.176470588235294,0.0784313725490196,0.372549019607843,0.0522875816993464
"153",0.0205949656750572,0.0411899313501144,0.0274599542334096,0.080091533180778,0.0297482837528604,0.0205949656750572,0.0732265446224256,0.208237986270023,0.482837528604119,0.0160183066361556
"154",0.0729166666666667,0.0729166666666667,0.0625,0.0520833333333333,0.0625,0.0625,0.09375,0.0833333333333333,0.375,0.0625
"155",0.046875,0.046875,0.0859375,0.046875,0.0703125,0.0703125,0.078125,0.125,0.3828125,0.046875
"156",0.0632911392405063,0.0632911392405063,0.0632911392405063,0.0886075949367089,0.0632911392405063,0.0632911392405063,0.0632911392405063,0.265822784810127,0.20253164556962,0.0632911392405063
"157",0.0510948905109489,0.0583941605839416,0.072992700729927,0.0437956204379562,0.0437956204379562,0.0510948905109489,0.0437956204379562,0.153284671532847,0.437956204379562,0.0437956204379562
"158",0.109090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.127272727272727,0.109090909090909,0.0909090909090909
"159",0.0735294117647059,0.117647058823529,0.102941176470588,0.102941176470588,0.0735294117647059,0.0735294117647059,0.0882352941176471,0.147058823529412,0.117647058823529,0.102941176470588
"160",0.0347490347490347,0.0463320463320463,0.0308880308880309,0.0810810810810811,0.0463320463320463,0.0540540540540541,0.231660231660232,0.305019305019305,0.0579150579150579,0.111969111969112
"161",0.0564971751412429,0.0621468926553672,0.0451977401129944,0.096045197740113,0.0395480225988701,0.0282485875706215,0.0395480225988701,0.559322033898305,0.0338983050847458,0.0395480225988701
"162",0.1015625,0.1328125,0.28125,0.0390625,0.1328125,0.0625,0.046875,0.0703125,0.0703125,0.0625
